,gene1,gene2,combined_score
633,ENSG00000238164,ENSG00000272449,1
634,ENSG00000240021,ENSG00000213057,1
635,ENSG00000213057,ENSG00000240021,1
636,ENSG00000133063,ENSG00000236523,1
637,ENSG00000236523,ENSG00000133063,1
638,ENSG00000133063,ENSG00000231507,1
639,ENSG00000231507,ENSG00000133063,1
640,ENSG00000236523,ENSG00000231507,1
641,ENSG00000231507,ENSG00000236523,1
642,ENSG00000162873,ENSG00000235363,1
643,ENSG00000235363,ENSG00000162873,1
644,ENSG00000117650,ENSG00000231057,1
645,ENSG00000231057,ENSG00000117650,1
646,ENSG00000230124,ENSG00000236719,1
647,ENSG00000236719,ENSG00000230124,1
648,ENSG00000230124,ENSG00000206905,1
649,ENSG00000206905,ENSG00000230124,1
650,ENSG00000236719,ENSG00000206905,1
651,ENSG00000206905,ENSG00000236719,1
652,ENSG00000174021,ENSG00000122432,1
653,ENSG00000122432,ENSG00000174021,1
654,ENSG00000198892,ENSG00000223774,1
655,ENSG00000223774,ENSG00000198892,1
656,ENSG00000198892,ENSG00000163431,1
657,ENSG00000163431,ENSG00000198892,1
658,ENSG00000223774,ENSG00000163431,1
659,ENSG00000163431,ENSG00000223774,1
660,ENSG00000116299,ENSG00000179902,1
661,ENSG00000179902,ENSG00000116299,1
662,ENSG00000132677,ENSG00000237390,1
663,ENSG00000237390,ENSG00000132677,1
664,ENSG00000228830,ENSG00000168264,1
665,ENSG00000168264,ENSG00000228830,1
666,ENSG00000228830,ENSG00000289057,1
667,ENSG00000289057,ENSG00000228830,1
668,ENSG00000168264,ENSG00000289057,1
669,ENSG00000289057,ENSG00000168264,1
670,ENSG00000226133,ENSG00000290466,1
671,ENSG00000290466,ENSG00000226133,1
672,ENSG00000281207,ENSG00000010803,1
673,ENSG00000010803,ENSG00000281207,1
674,ENSG00000116237,ENSG00000225077,1
675,ENSG00000225077,ENSG00000116237,1
676,ENSG00000276470,ENSG00000278852,1
677,ENSG00000278852,ENSG00000276470,1
678,ENSG00000276470,ENSG00000275915,1
679,ENSG00000275915,ENSG00000276470,1
680,ENSG00000276470,ENSG00000175206,1
681,ENSG00000175206,ENSG00000276470,1
682,ENSG00000276470,ENSG00000011021,1
683,ENSG00000011021,ENSG00000276470,1
684,ENSG00000278852,ENSG00000275915,1
685,ENSG00000275915,ENSG00000278852,1
686,ENSG00000278852,ENSG00000175206,1
687,ENSG00000175206,ENSG00000278852,1
688,ENSG00000278852,ENSG00000011021,1
689,ENSG00000011021,ENSG00000278852,1
690,ENSG00000275915,ENSG00000175206,1
691,ENSG00000175206,ENSG00000275915,1
692,ENSG00000275915,ENSG00000011021,1
693,ENSG00000011021,ENSG00000275915,1
694,ENSG00000175206,ENSG00000011021,1
695,ENSG00000011021,ENSG00000175206,1
696,ENSG00000182004,ENSG00000236430,1
697,ENSG00000236430,ENSG00000182004,1
698,ENSG00000182004,ENSG00000058673,1
699,ENSG00000058673,ENSG00000182004,1
700,ENSG00000182004,ENSG00000257315,1
701,ENSG00000257315,ENSG00000182004,1
702,ENSG00000236430,ENSG00000058673,1
703,ENSG00000058673,ENSG00000236430,1
704,ENSG00000236430,ENSG00000257315,1
705,ENSG00000257315,ENSG00000236430,1
706,ENSG00000058673,ENSG00000257315,1
707,ENSG00000257315,ENSG00000058673,1
708,ENSG00000286379,ENSG00000196182,1
709,ENSG00000196182,ENSG00000286379,1
710,ENSG00000135766,ENSG00000287856,1
711,ENSG00000287856,ENSG00000135766,1
712,ENSG00000162552,ENSG00000285873,1
713,ENSG00000285873,ENSG00000162552,1
714,ENSG00000264358,ENSG00000252879,1
715,ENSG00000252879,ENSG00000264358,1
716,ENSG00000130770,ENSG00000270605,1
717,ENSG00000270605,ENSG00000130770,1
718,ENSG00000130770,ENSG00000271398,1
719,ENSG00000271398,ENSG00000130770,1
720,ENSG00000270605,ENSG00000271398,1
721,ENSG00000271398,ENSG00000270605,1
722,ENSG00000153187,ENSG00000273175,1
723,ENSG00000273175,ENSG00000153187,1
724,ENSG00000117385,ENSG00000283580,1
725,ENSG00000283580,ENSG00000117385,1
726,ENSG00000117385,ENSG00000164008,1
727,ENSG00000164008,ENSG00000117385,1
728,ENSG00000283580,ENSG00000164008,1
729,ENSG00000164008,ENSG00000283580,1
730,ENSG00000159423,ENSG00000169991,1
731,ENSG00000169991,ENSG00000159423,1
732,ENSG00000053372,ENSG00000127463,1
733,ENSG00000127463,ENSG00000053372,1
734,ENSG00000233654,ENSG00000189362,1
735,ENSG00000189362,ENSG00000233654,1
736,ENSG00000145063,ENSG00000150873,1
737,ENSG00000150873,ENSG00000145063,1
738,ENSG00000084090,ENSG00000204685,1
739,ENSG00000204685,ENSG00000084090,1
740,ENSG00000273275,ENSG00000115946,1
741,ENSG00000115946,ENSG00000273275,1
742,ENSG00000273275,ENSG00000221823,1
743,ENSG00000221823,ENSG00000273275,1
744,ENSG00000115946,ENSG00000221823,1
745,ENSG00000221823,ENSG00000115946,1
746,ENSG00000074582,ENSG00000115568,1
747,ENSG00000115568,ENSG00000074582,1
748,ENSG00000271615,ENSG00000293318,1
749,ENSG00000293318,ENSG00000271615,1
750,ENSG00000163449,ENSG00000079246,1
751,ENSG00000079246,ENSG00000163449,1
752,ENSG00000135951,ENSG00000144182,1
753,ENSG00000144182,ENSG00000135951,1
754,ENSG00000135951,ENSG00000273155,1
755,ENSG00000273155,ENSG00000135951,1
756,ENSG00000135951,ENSG00000158411,1
757,ENSG00000158411,ENSG00000135951,1
758,ENSG00000135951,ENSG00000273045,1
759,ENSG00000273045,ENSG00000135951,1
760,ENSG00000144182,ENSG00000273155,1
761,ENSG00000273155,ENSG00000144182,1
762,ENSG00000144182,ENSG00000158411,1
763,ENSG00000158411,ENSG00000144182,1
764,ENSG00000144182,ENSG00000273045,1
765,ENSG00000273045,ENSG00000144182,1
766,ENSG00000273155,ENSG00000158411,1
767,ENSG00000158411,ENSG00000273155,1
768,ENSG00000273155,ENSG00000273045,1
769,ENSG00000273045,ENSG00000273155,1
770,ENSG00000158411,ENSG00000273045,1
771,ENSG00000273045,ENSG00000158411,1
772,ENSG00000234065,ENSG00000223549,1
773,ENSG00000223549,ENSG00000234065,1
774,ENSG00000234065,ENSG00000226479,1
775,ENSG00000226479,ENSG00000234065,1
776,ENSG00000234065,ENSG00000227788,1
777,ENSG00000227788,ENSG00000234065,1
778,ENSG00000234065,ENSG00000233286,1
779,ENSG00000233286,ENSG00000234065,1
780,ENSG00000234065,ENSG00000243104,1
781,ENSG00000243104,ENSG00000234065,1
782,ENSG00000234065,ENSG00000224789,1
783,ENSG00000224789,ENSG00000234065,1
784,ENSG00000234065,ENSG00000236878,1
785,ENSG00000236878,ENSG00000234065,1
786,ENSG00000223549,ENSG00000226479,1
787,ENSG00000226479,ENSG00000223549,1
788,ENSG00000223549,ENSG00000227788,1
789,ENSG00000227788,ENSG00000223549,1
790,ENSG00000223549,ENSG00000233286,1
791,ENSG00000233286,ENSG00000223549,1
792,ENSG00000223549,ENSG00000243104,1
793,ENSG00000243104,ENSG00000223549,1
794,ENSG00000223549,ENSG00000224789,1
795,ENSG00000224789,ENSG00000223549,1
796,ENSG00000223549,ENSG00000236878,1
797,ENSG00000236878,ENSG00000223549,1
798,ENSG00000226479,ENSG00000227788,1
799,ENSG00000227788,ENSG00000226479,1
800,ENSG00000226479,ENSG00000233286,1
801,ENSG00000233286,ENSG00000226479,1
802,ENSG00000226479,ENSG00000243104,1
803,ENSG00000243104,ENSG00000226479,1
804,ENSG00000226479,ENSG00000224789,1
805,ENSG00000224789,ENSG00000226479,1
806,ENSG00000226479,ENSG00000236878,1
807,ENSG00000236878,ENSG00000226479,1
808,ENSG00000227788,ENSG00000233286,1
809,ENSG00000233286,ENSG00000227788,1
810,ENSG00000227788,ENSG00000243104,1
811,ENSG00000243104,ENSG00000227788,1
812,ENSG00000227788,ENSG00000224789,1
813,ENSG00000224789,ENSG00000227788,1
814,ENSG00000227788,ENSG00000236878,1
815,ENSG00000236878,ENSG00000227788,1
816,ENSG00000233286,ENSG00000243104,1
817,ENSG00000243104,ENSG00000233286,1
818,ENSG00000233286,ENSG00000224789,1
819,ENSG00000224789,ENSG00000233286,1
820,ENSG00000233286,ENSG00000236878,1
821,ENSG00000236878,ENSG00000233286,1
822,ENSG00000243104,ENSG00000224789,1
823,ENSG00000224789,ENSG00000243104,1
824,ENSG00000243104,ENSG00000236878,1
825,ENSG00000236878,ENSG00000243104,1
826,ENSG00000224789,ENSG00000236878,1
827,ENSG00000236878,ENSG00000224789,1
828,ENSG00000275961,ENSG00000186281,1
829,ENSG00000186281,ENSG00000275961,1
830,ENSG00000275961,ENSG00000231584,1
831,ENSG00000231584,ENSG00000275961,1
832,ENSG00000275961,ENSG00000291176,1
833,ENSG00000291176,ENSG00000275961,1
834,ENSG00000186281,ENSG00000231584,1
835,ENSG00000231584,ENSG00000186281,1
836,ENSG00000186281,ENSG00000291176,1
837,ENSG00000291176,ENSG00000186281,1
838,ENSG00000231584,ENSG00000291176,1
839,ENSG00000291176,ENSG00000231584,1
840,ENSG00000237638,ENSG00000232613,1
841,ENSG00000232613,ENSG00000237638,1
842,ENSG00000237638,ENSG00000138069,1
843,ENSG00000138069,ENSG00000237638,1
844,ENSG00000237638,ENSG00000011523,1
845,ENSG00000011523,ENSG00000237638,1
846,ENSG00000232613,ENSG00000138069,1
847,ENSG00000138069,ENSG00000232613,1
848,ENSG00000232613,ENSG00000011523,1
849,ENSG00000011523,ENSG00000232613,1
850,ENSG00000138069,ENSG00000011523,1
851,ENSG00000011523,ENSG00000138069,1
852,ENSG00000138375,ENSG00000235042,1
853,ENSG00000235042,ENSG00000138375,1
854,ENSG00000223725,ENSG00000229647,1
855,ENSG00000229647,ENSG00000223725,1
856,ENSG00000223725,ENSG00000234902,1
857,ENSG00000234902,ENSG00000223725,1
858,ENSG00000223725,ENSG00000225916,1
859,ENSG00000225916,ENSG00000223725,1
860,ENSG00000223725,ENSG00000240440,1
861,ENSG00000240440,ENSG00000223725,1
862,ENSG00000229647,ENSG00000234902,1
863,ENSG00000234902,ENSG00000229647,1
864,ENSG00000229647,ENSG00000225916,1
865,ENSG00000225916,ENSG00000229647,1
866,ENSG00000229647,ENSG00000240440,1
867,ENSG00000240440,ENSG00000229647,1
868,ENSG00000234902,ENSG00000225916,1
869,ENSG00000225916,ENSG00000234902,1
870,ENSG00000234902,ENSG00000240440,1
871,ENSG00000240440,ENSG00000234902,1
872,ENSG00000225916,ENSG00000240440,1
873,ENSG00000240440,ENSG00000225916,1
874,ENSG00000224612,ENSG00000214025,1
875,ENSG00000214025,ENSG00000224612,1
876,ENSG00000150551,ENSG00000230065,1
877,ENSG00000230065,ENSG00000150551,1
878,ENSG00000150551,ENSG00000176771,1
879,ENSG00000176771,ENSG00000150551,1
880,ENSG00000230065,ENSG00000176771,1
881,ENSG00000176771,ENSG00000230065,1
882,ENSG00000168393,ENSG00000168395,1
883,ENSG00000168395,ENSG00000168393,1
884,ENSG00000172086,ENSG00000115593,1
885,ENSG00000115593,ENSG00000172086,1
886,ENSG00000287387,ENSG00000152518,1
887,ENSG00000152518,ENSG00000287387,1
888,ENSG00000287387,ENSG00000279873,1
889,ENSG00000279873,ENSG00000287387,1
890,ENSG00000287387,ENSG00000234936,1
891,ENSG00000234936,ENSG00000287387,1
892,ENSG00000152518,ENSG00000279873,1
893,ENSG00000279873,ENSG00000152518,1
894,ENSG00000152518,ENSG00000234936,1
895,ENSG00000234936,ENSG00000152518,1
896,ENSG00000279873,ENSG00000234936,1
897,ENSG00000234936,ENSG00000279873,1
898,ENSG00000188760,ENSG00000123989,1
899,ENSG00000123989,ENSG00000188760,1
900,ENSG00000204792,ENSG00000236209,1
901,ENSG00000236209,ENSG00000204792,1
902,ENSG00000132329,ENSG00000263723,1
903,ENSG00000263723,ENSG00000132329,1
904,ENSG00000079246,ENSG00000279348,1
905,ENSG00000279348,ENSG00000079246,1
906,ENSG00000079246,ENSG00000260804,1
907,ENSG00000260804,ENSG00000079246,1
908,ENSG00000279348,ENSG00000260804,1
909,ENSG00000260804,ENSG00000279348,1
910,ENSG00000237380,ENSG00000175879,1
911,ENSG00000175879,ENSG00000237380,1
912,ENSG00000237380,ENSG00000128652,1
913,ENSG00000128652,ENSG00000237380,1
914,ENSG00000175879,ENSG00000128652,1
915,ENSG00000128652,ENSG00000175879,1
916,ENSG00000197329,ENSG00000225889,1
917,ENSG00000225889,ENSG00000197329,1
918,ENSG00000259863,ENSG00000172985,1
919,ENSG00000172985,ENSG00000259863,1
920,ENSG00000259863,ENSG00000277628,1
921,ENSG00000277628,ENSG00000259863,1
922,ENSG00000172985,ENSG00000277628,1
923,ENSG00000277628,ENSG00000172985,1
924,ENSG00000235586,ENSG00000143889,1
925,ENSG00000143889,ENSG00000235586,1
926,ENSG00000288658,ENSG00000237732,1
927,ENSG00000237732,ENSG00000288658,1
928,ENSG00000288658,ENSG00000291155,1
929,ENSG00000291155,ENSG00000288658,1
930,ENSG00000237732,ENSG00000291155,1
931,ENSG00000291155,ENSG00000237732,1
932,ENSG00000169564,ENSG00000233060,1
933,ENSG00000233060,ENSG00000169564,1
934,ENSG00000006607,ENSG00000223374,1
935,ENSG00000223374,ENSG00000006607,1
936,ENSG00000006607,ENSG00000168385,1
937,ENSG00000168385,ENSG00000006607,1
938,ENSG00000223374,ENSG00000168385,1
939,ENSG00000168385,ENSG00000223374,1
940,ENSG00000284932,ENSG00000243667,1
941,ENSG00000243667,ENSG00000284932,1
942,ENSG00000284932,ENSG00000197223,1
943,ENSG00000197223,ENSG00000284932,1
944,ENSG00000243667,ENSG00000197223,1
945,ENSG00000197223,ENSG00000243667,1
946,ENSG00000237380,ENSG00000128709,1
947,ENSG00000128709,ENSG00000237380,1
948,ENSG00000237380,ENSG00000175879,1
949,ENSG00000175879,ENSG00000237380,1
950,ENSG00000128709,ENSG00000175879,1
951,ENSG00000175879,ENSG00000128709,1
952,ENSG00000121966,ENSG00000289974,1
953,ENSG00000289974,ENSG00000121966,1
954,ENSG00000249909,ENSG00000227241,1
955,ENSG00000227241,ENSG00000249909,1
956,ENSG00000249909,ENSG00000128655,1
957,ENSG00000128655,ENSG00000249909,1
958,ENSG00000249909,ENSG00000155636,1
959,ENSG00000155636,ENSG00000249909,1
960,ENSG00000227241,ENSG00000128655,1
961,ENSG00000128655,ENSG00000227241,1
962,ENSG00000227241,ENSG00000155636,1
963,ENSG00000155636,ENSG00000227241,1
964,ENSG00000128655,ENSG00000155636,1
965,ENSG00000155636,ENSG00000128655,1
966,ENSG00000286942,ENSG00000171596,1
967,ENSG00000171596,ENSG00000286942,1
968,ENSG00000272180,ENSG00000233251,1
969,ENSG00000233251,ENSG00000272180,1
970,ENSG00000272180,ENSG00000055813,1
971,ENSG00000055813,ENSG00000272180,1
972,ENSG00000233251,ENSG00000055813,1
973,ENSG00000055813,ENSG00000233251,1
974,ENSG00000223754,ENSG00000198399,1
975,ENSG00000198399,ENSG00000223754,1
976,ENSG00000223754,ENSG00000242628,1
977,ENSG00000242628,ENSG00000223754,1
978,ENSG00000223754,ENSG00000186453,1
979,ENSG00000186453,ENSG00000223754,1
980,ENSG00000198399,ENSG00000242628,1
981,ENSG00000242628,ENSG00000198399,1
982,ENSG00000198399,ENSG00000186453,1
983,ENSG00000186453,ENSG00000198399,1
984,ENSG00000242628,ENSG00000186453,1
985,ENSG00000186453,ENSG00000242628,1
986,ENSG00000266705,ENSG00000289389,1
987,ENSG00000289389,ENSG00000266705,1
988,ENSG00000229525,ENSG00000123992,1
989,ENSG00000123992,ENSG00000229525,1
990,ENSG00000163126,ENSG00000213337,1
991,ENSG00000213337,ENSG00000163126,1
992,ENSG00000163126,ENSG00000168758,1
993,ENSG00000168758,ENSG00000163126,1
994,ENSG00000213337,ENSG00000168758,1
995,ENSG00000168758,ENSG00000213337,1
996,ENSG00000259863,ENSG00000172985,1
997,ENSG00000172985,ENSG00000259863,1
998,ENSG00000259863,ENSG00000264934,1
999,ENSG00000264934,ENSG00000259863,1
1000,ENSG00000172985,ENSG00000264934,1
1001,ENSG00000264934,ENSG00000172985,1
1002,ENSG00000286020,ENSG00000115896,1
1003,ENSG00000115896,ENSG00000286020,1
1004,ENSG00000265172,ENSG00000134324,1
1005,ENSG00000134324,ENSG00000265172,1
1006,ENSG00000265172,ENSG00000224184,1
1007,ENSG00000224184,ENSG00000265172,1
1008,ENSG00000134324,ENSG00000224184,1
1009,ENSG00000224184,ENSG00000134324,1
1010,ENSG00000084754,ENSG00000138029,1
1011,ENSG00000138029,ENSG00000084754,1
1012,ENSG00000235463,ENSG00000260840,1
1013,ENSG00000260840,ENSG00000235463,1
1014,ENSG00000042493,ENSG00000286011,1
1015,ENSG00000286011,ENSG00000042493,1
1016,ENSG00000042493,ENSG00000152292,1
1017,ENSG00000152292,ENSG00000042493,1
1018,ENSG00000286011,ENSG00000152292,1
1019,ENSG00000152292,ENSG00000286011,1
1020,ENSG00000275094,ENSG00000273634,1
1021,ENSG00000273634,ENSG00000275094,1
1022,ENSG00000275094,ENSG00000248134,1
1023,ENSG00000248134,ENSG00000275094,1
1024,ENSG00000273634,ENSG00000248134,1
1025,ENSG00000248134,ENSG00000273634,1
1026,ENSG00000286606,ENSG00000280537,1
1027,ENSG00000280537,ENSG00000286606,1
1028,ENSG00000152127,ENSG00000152128,1
1029,ENSG00000152128,ENSG00000152127,1
1030,ENSG00000204120,ENSG00000182600,1
1031,ENSG00000182600,ENSG00000204120,1
1032,ENSG00000238012,ENSG00000238201,1
1033,ENSG00000238201,ENSG00000238012,1
1034,ENSG00000238012,ENSG00000264297,1
1035,ENSG00000264297,ENSG00000238012,1
1036,ENSG00000238012,ENSG00000283222,1
1037,ENSG00000283222,ENSG00000238012,1
1038,ENSG00000238012,ENSG00000236148,1
1039,ENSG00000236148,ENSG00000238012,1
1040,ENSG00000238012,ENSG00000289176,1
1041,ENSG00000289176,ENSG00000238012,1
1042,ENSG00000238201,ENSG00000264297,1
1043,ENSG00000264297,ENSG00000238201,1
1044,ENSG00000238201,ENSG00000283222,1
1045,ENSG00000283222,ENSG00000238201,1
1046,ENSG00000238201,ENSG00000236148,1
1047,ENSG00000236148,ENSG00000238201,1
1048,ENSG00000238201,ENSG00000289176,1
1049,ENSG00000289176,ENSG00000238201,1
1050,ENSG00000264297,ENSG00000283222,1
1051,ENSG00000283222,ENSG00000264297,1
1052,ENSG00000264297,ENSG00000236148,1
1053,ENSG00000236148,ENSG00000264297,1
1054,ENSG00000264297,ENSG00000289176,1
1055,ENSG00000289176,ENSG00000264297,1
1056,ENSG00000283222,ENSG00000236148,1
1057,ENSG00000236148,ENSG00000283222,1
1058,ENSG00000283222,ENSG00000289176,1
1059,ENSG00000289176,ENSG00000283222,1
1060,ENSG00000236148,ENSG00000289176,1
1061,ENSG00000289176,ENSG00000236148,1
1062,ENSG00000275961,ENSG00000186281,1
1063,ENSG00000186281,ENSG00000275961,1
1064,ENSG00000275961,ENSG00000231584,1
1065,ENSG00000231584,ENSG00000275961,1
1066,ENSG00000275961,ENSG00000291176,1
1067,ENSG00000291176,ENSG00000275961,1
1068,ENSG00000186281,ENSG00000231584,1
1069,ENSG00000231584,ENSG00000186281,1
1070,ENSG00000186281,ENSG00000291176,1
1071,ENSG00000291176,ENSG00000186281,1
1072,ENSG00000231584,ENSG00000291176,1
1073,ENSG00000291176,ENSG00000231584,1
1074,ENSG00000121989,ENSG00000115947,1
1075,ENSG00000115947,ENSG00000121989,1
1076,ENSG00000168288,ENSG00000231969,1
1077,ENSG00000231969,ENSG00000168288,1
1078,ENSG00000213901,ENSG00000115649,1
1079,ENSG00000115649,ENSG00000213901,1
1080,ENSG00000213901,ENSG00000144567,1
1081,ENSG00000144567,ENSG00000213901,1
1082,ENSG00000213901,ENSG00000280537,1
1083,ENSG00000280537,ENSG00000213901,1
1084,ENSG00000213901,ENSG00000290093,1
1085,ENSG00000290093,ENSG00000213901,1
1086,ENSG00000115649,ENSG00000144567,1
1087,ENSG00000144567,ENSG00000115649,1
1088,ENSG00000115649,ENSG00000280537,1
1089,ENSG00000280537,ENSG00000115649,1
1090,ENSG00000115649,ENSG00000290093,1
1091,ENSG00000290093,ENSG00000115649,1
1092,ENSG00000144567,ENSG00000280537,1
1093,ENSG00000280537,ENSG00000144567,1
1094,ENSG00000144567,ENSG00000290093,1
1095,ENSG00000290093,ENSG00000144567,1
1096,ENSG00000280537,ENSG00000290093,1
1097,ENSG00000290093,ENSG00000280537,1
1098,ENSG00000234044,ENSG00000200432,1
1099,ENSG00000200432,ENSG00000234044,1
1100,ENSG00000199121,ENSG00000127831,1
1101,ENSG00000127831,ENSG00000199121,1
1102,ENSG00000199121,ENSG00000144579,1
1103,ENSG00000144579,ENSG00000199121,1
1104,ENSG00000127831,ENSG00000144579,1
1105,ENSG00000144579,ENSG00000127831,1
1106,ENSG00000272180,ENSG00000233251,1
1107,ENSG00000233251,ENSG00000272180,1
1108,ENSG00000272180,ENSG00000055813,1
1109,ENSG00000055813,ENSG00000272180,1
1110,ENSG00000233251,ENSG00000055813,1
1111,ENSG00000055813,ENSG00000233251,1
1112,ENSG00000230923,ENSG00000270354,1
1113,ENSG00000270354,ENSG00000230923,1
1114,ENSG00000285591,ENSG00000236790,1
1115,ENSG00000236790,ENSG00000285591,1
1116,ENSG00000079246,ENSG00000279348,1
1117,ENSG00000279348,ENSG00000079246,1
1118,ENSG00000079246,ENSG00000260804,1
1119,ENSG00000260804,ENSG00000079246,1
1120,ENSG00000279348,ENSG00000260804,1
1121,ENSG00000260804,ENSG00000279348,1
1122,ENSG00000237126,ENSG00000115468,1
1123,ENSG00000115468,ENSG00000237126,1
1124,ENSG00000249909,ENSG00000227241,1
1125,ENSG00000227241,ENSG00000249909,1
1126,ENSG00000249909,ENSG00000128655,1
1127,ENSG00000128655,ENSG00000249909,1
1128,ENSG00000249909,ENSG00000155636,1
1129,ENSG00000155636,ENSG00000249909,1
1130,ENSG00000227241,ENSG00000128655,1
1131,ENSG00000128655,ENSG00000227241,1
1132,ENSG00000227241,ENSG00000155636,1
1133,ENSG00000155636,ENSG00000227241,1
1134,ENSG00000128655,ENSG00000155636,1
1135,ENSG00000155636,ENSG00000128655,1
1136,ENSG00000226819,ENSG00000143995,1
1137,ENSG00000143995,ENSG00000226819,1
1138,ENSG00000226819,ENSG00000230749,1
1139,ENSG00000230749,ENSG00000226819,1
1140,ENSG00000143995,ENSG00000230749,1
1141,ENSG00000230749,ENSG00000143995,1
1142,ENSG00000291116,ENSG00000237574,1
1143,ENSG00000237574,ENSG00000291116,1
1144,ENSG00000291116,ENSG00000214100,1
1145,ENSG00000214100,ENSG00000291116,1
1146,ENSG00000291116,ENSG00000234559,1
1147,ENSG00000234559,ENSG00000291116,1
1148,ENSG00000237574,ENSG00000214100,1
1149,ENSG00000214100,ENSG00000237574,1
1150,ENSG00000237574,ENSG00000234559,1
1151,ENSG00000234559,ENSG00000237574,1
1152,ENSG00000214100,ENSG00000234559,1
1153,ENSG00000234559,ENSG00000214100,1
1154,ENSG00000204792,ENSG00000236209,1
1155,ENSG00000236209,ENSG00000204792,1
1156,ENSG00000115461,ENSG00000223874,1
1157,ENSG00000223874,ENSG00000115461,1
1158,ENSG00000135925,ENSG00000235024,1
1159,ENSG00000235024,ENSG00000135925,1
1160,ENSG00000150938,ENSG00000260025,1
1161,ENSG00000260025,ENSG00000150938,1
1162,ENSG00000115970,ENSG00000234936,1
1163,ENSG00000234936,ENSG00000115970,1
1164,ENSG00000168955,ENSG00000284629,1
1165,ENSG00000284629,ENSG00000168955,1
1166,ENSG00000145835,ENSG00000157851,1
1167,ENSG00000157851,ENSG00000145835,1
1168,ENSG00000135926,ENSG00000284173,1
1169,ENSG00000284173,ENSG00000135926,1
1170,ENSG00000071082,ENSG00000223947,1
1171,ENSG00000223947,ENSG00000071082,1
1172,ENSG00000071082,ENSG00000204634,1
1173,ENSG00000204634,ENSG00000071082,1
1174,ENSG00000223947,ENSG00000204634,1
1175,ENSG00000204634,ENSG00000223947,1
1176,ENSG00000115282,ENSG00000135637,1
1177,ENSG00000135637,ENSG00000115282,1
1178,ENSG00000145063,ENSG00000150873,1
1179,ENSG00000150873,ENSG00000145063,1
1180,ENSG00000163501,ENSG00000264755,1
1181,ENSG00000264755,ENSG00000163501,1
